procedure_id,member_id,predicted_position,confidence,explanation,run_name
2024-0577,113523,For,0.85,"Peter Agius, as a Maltese MEP, is typically aligned with pro-EU integration and fiscal responsibility positions. The Research Fund for Coal and Steel is a legacy EU initiative, and Malta, as a member state, generally supports measures ensuring financial stability and continuity of EU programs.",mistral-3.5
2024-0577,118859,For,0.9,"Roberta Metsola, as President of the European Parliament and a member of the European People's Party (EPP), typically supports EU integration and institutional stability. The Research Fund for Coal and Steel aligns with her pro-EU stance and the EPP's historical support for such measures.",mistral-3.5
2024-0577,119435,For,0.85,"Davor Ivo Stier is a member of the European People's Party (EPP), which generally supports EU integration and institutional stability. As a former Croatian foreign minister, he has a history of backing EU cohesion and financial mechanisms, including those tied to historical treaties like the ECSC. The EPP typically aligns with measures ensuring continuity of EU funds and protocols.",mistral-3.5
2024-0577,119652,For,0.9,"Vytenis Andriukaitis is a member of the Socialists and Democrats (S&D) group, which generally supports EU integration and funding mechanisms like the Research Fund for Coal and Steel. As a former EU Commissioner for Health and Food Safety, he has a history of backing EU-wide initiatives and financial instruments.",mistral-3.5
2024-0577,122978,For,0.9,"Alicia Homs Ginel is a member of the Spanish Socialist Workers' Party (PSOE) and part of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. S&D generally supports measures that align with EU integration and funding for research, including historical commitments like the ECSC Treaty's financial legacy. Her party's pro-EU stance and focus on social and economic cohesion make a 'For' vote likely.",mistral-3.5
2024-0577,123562,Against,0.9,"Charlie Weimers is a member of the Sweden Democrats, a Eurosceptic party that generally opposes EU integration and centralized funding mechanisms. The Research Fund for Coal and Steel represents EU-level financial coordination, which aligns poorly with his party's preference for national sovereignty and reduced EU spending.",mistral-3.5
2024-0577,124691,For,0.85,"Costas Mavrides is a member of the Progressive Party of Working People (AKEL) in Cyprus, which aligns with the European United Left–Nordic Green Left (GUE/NGL) group in the European Parliament. This group typically supports measures that promote social cohesion, research funding, and equitable financial transitions, which aligns with the Protocol's goals of managing the expiry of the ECSC Treaty and sustaining the Research Fund for Coal and Steel.",mistral-3.5
2024-0577,124700,For,0.85,"Jana Toom is a member of the Renew Europe group and the Estonian Centre Party, which generally supports EU integration and pragmatic economic policies. The Research Fund for Coal and Steel aligns with her party's focus on sustainable development and regional cohesion, making a 'For' vote likely.",mistral-3.5
2024-0577,124701,For,0.9,Luděk Niedermayer is a member of the European People's Party (EPP) and has historically supported EU integration and institutional stability. The ECSC Treaty's legacy and the Research Fund for Coal and Steel align with his pro-EU and pragmatic economic positions.,mistral-3.5
2024-0577,124713,For,0.85,"Tomáš Zdechovský is a member of the European People's Party (EPP), which generally supports EU integration and institutional stability. The proposal concerns technical and financial measures related to the expiry of the ECSC Treaty, aligning with EPP's pragmatic approach to EU governance and continuity of existing frameworks.",mistral-3.5
2024-0577,124715,For,0.85,"György Hölvényi is a member of the European People's Party (EPP), which generally supports EU integration and institutional measures. As a Hungarian MEP, he has historically aligned with pro-EU policies, and the implementation of the ECSC Protocol is a technical and institutional matter likely to gain EPP support.",mistral-3.5
2024-0577,124722,Against,0.85,"Csaba Molnár is a member of the Fidesz party, which is part of the Non-Attached Members in the European Parliament and is known for its Eurosceptic and nationalist stance. Fidesz has historically opposed EU measures perceived as centralizing or redistributive, such as the Research Fund for Coal and Steel, which may be seen as an EU-level intervention in national industries.",mistral-3.5
2024-0577,124736,For,0.85,"Merja Kyllönen is a member of the Left Group (GUE/NGL) in the European Parliament, which generally supports progressive and social policies, including funding for research and development. As a Finnish MEP, she has historically backed EU initiatives that promote economic and social cohesion, and the Research Fund for Coal and Steel aligns with these priorities.",mistral-3.5
2024-0577,124760,Against,0.95,"Nicolas Bay is a member of the far-right National Rally (RN) in France, which is Eurosceptic and generally opposes EU integration, financial mechanisms, and supranational funds. The Research Fund for Coal and Steel is an EU-level initiative, aligning with policies he has historically opposed.",mistral-3.5
2024-0577,124766,For,0.85,"Petras Auštrevičius is a member of the Renew Europe group and the Liberal Movement of Lithuania, which generally supports EU integration and pragmatic economic policies. As a pro-EU liberal, he is likely to back measures ensuring the continuity of EU funding mechanisms, including those related to legacy treaties like the ECSC.",mistral-3.5
2024-0577,124784,For,0.85,"Dan Nica is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports EU integration and funding mechanisms like the Research Fund for Coal and Steel. Romania, as a coal-producing country, has historically benefited from such funds, aligning with his likely support.",mistral-3.5
2024-0577,124785,For,0.9,"Maria Grapini, a Romanian MEP from the Progressive Alliance of Socialists and Democrats (S&D), has historically supported EU cohesion policies and structural funds. The Research Fund for Coal and Steel aligns with her focus on regional development and economic solidarity, particularly for coal-dependent regions like parts of Romania.",mistral-3.5
2024-0577,124795,For,0.85,"Flavio Tosi, a member of the League (Lega) party in Italy, has historically supported measures that align with national economic interests and EU funding mechanisms. The Research Fund for Coal and Steel (RFCS) is a legacy EU program that may benefit Italian industries, and his party has shown pragmatism in supporting such initiatives when they serve domestic interests.",mistral-3.5
2024-0577,124799,For,0.85,"Alessandra Moretti is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports EU integration and funding for research and innovation. The Research Fund for Coal and Steel aligns with S&D's priorities on sustainable transition and economic cohesion.",mistral-3.5
2024-0577,124802,For,0.9,"Siegfried Mureşan is a member of the European People's Party (EPP) and has consistently supported EU integration, budgetary discipline, and research funding. The Research Fund for Coal and Steel aligns with his pro-EU and pro-research stance, and the EPP generally backs measures ensuring financial continuity for EU programs.",mistral-3.5
2024-0577,124806,For,0.9,"David McAllister, a member of the EPP (Christian Democratic Union), has consistently supported EU integration and institutional stability. The Research Fund for Coal and Steel aligns with his party's pro-European stance and support for structured financial mechanisms, particularly those with historical ties to EU cooperation.",mistral-3.5
2024-0577,124807,For,0.9,"Jens Gieseke is a member of the European People's Party (EPP), which generally supports EU integration and structural funds. As a German MEP, he has historically backed measures ensuring financial continuity and research funding, aligning with the Protocol's goals.",mistral-3.5
2024-0577,124808,For,0.9,Norbert Lins is a member of the EPP (European People's Party) and has historically supported EU cohesion policies and structural funds. The Research Fund for Coal and Steel aligns with his party's stance on maintaining industrial competitiveness and supporting regions affected by economic transitions.,mistral-3.5
2024-0577,124813,For,0.85,"Dario Tamburrano, a former MEP from the Five Star Movement (M5S), generally supported EU integration and structural funds, including research initiatives. The Research Fund for Coal and Steel aligns with M5S's historical emphasis on sustainable development and economic transition, making a 'For' vote likely.",mistral-3.5
2024-0577,124828,For,0.9,"Fulvio Martusciello is a member of Forza Italia (EPP Group), which generally supports EU institutional and financial stability measures. The protocol in question aligns with EPP's stance on maintaining structured funding mechanisms, such as the Research Fund for Coal and Steel, which benefit industrial regions like those in Italy.",mistral-3.5
2024-0577,124834,Against,0.9,"Martin Sonneborn is a member of Die PARTEI, a satirical German party known for its anti-establishment and anti-EU positions. He has consistently opposed EU policies perceived as bureaucratic or wasteful, and this measure involves financial and administrative arrangements tied to the ECSC Treaty, which aligns with his critical stance.",mistral-3.5
2024-0577,124836,For,0.9,"Maria Noichl is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports EU funding mechanisms for research and innovation, including legacy programs like the Research Fund for Coal and Steel. As a German MEP, she has historically backed measures ensuring financial continuity and transition support for affected industries.",mistral-3.5
2024-0577,124846,For,0.9,"Pina Picierno is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports EU integration and funding for research and innovation. The Research Fund for Coal and Steel aligns with her party's emphasis on sustainable development and economic transition.",mistral-3.5
2024-0577,124850,For,0.9,"Emil Radev is a member of GERB (Citizens for European Development of Bulgaria), a centre-right party aligned with the EPP Group in the European Parliament. The EPP generally supports measures that ensure financial stability and continuity in EU institutions, including the Research Fund for Coal and Steel, which aligns with broader economic and research priorities.",mistral-3.5
2024-0577,124858,For,0.85,"Fabio De Masi, a member of The Left (GUE/NGL) group, has consistently advocated for social and economic justice, including support for workers' rights and industrial transition. The Research Fund for Coal and Steel aligns with his focus on just transition policies and funding for affected regions, making a 'For' vote likely.",mistral-3.5
2024-0577,124861,For,0.9,"Caterina Chinnici is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports EU integration and funding mechanisms like the Research Fund for Coal and Steel. As an Italian MEP, she has historically backed measures to ensure financial stability and continuity in EU programs, including those tied to legacy treaties.",mistral-3.5
2024-0577,124866,For,0.85,"Ilhan Kyuchyuk is a member of the Renew Europe group and the Bulgarian party 'Yes, Bulgaria!', which generally supports EU integration, fiscal responsibility, and research funding. The proposal aligns with his party's pro-EU stance and the need for structured financial transitions, particularly in sectors like coal and steel.",mistral-3.5
2024-0577,124867,For,0.9,"Brando Benifei is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports EU integration and funding mechanisms for research and innovation. The Research Fund for Coal and Steel aligns with his party's emphasis on sustainable transition and EU solidarity.",mistral-3.5
2024-0577,124877,For,0.85,"Jadwiga Wiśniewska is a member of the European Conservatives and Reformists (ECR) group, which generally supports fiscal responsibility and structured financial frameworks. The Research Fund for Coal and Steel aligns with Poland's historical and economic ties to coal, and ECR MEPs often back measures that preserve national interests in EU funding mechanisms.",mistral-3.5
2024-0577,124884,For,0.85,"Kosma Złotowski is a member of Poland's Law and Justice (PiS) party, which generally supports EU policies that align with national interests, particularly those involving financial or structural funds. The Research Fund for Coal and Steel is likely seen as beneficial for Poland's coal-dependent regions, aligning with PiS's pro-industry stance.",mistral-3.5
2024-0577,124893,For,0.85,"Bogdan Andrzej Zdrojewski, a Polish MEP from the European People's Party (EPP), has historically supported EU integration and structural funds. The Research Fund for Coal and Steel aligns with Poland's interests in transitioning coal-dependent regions, and the EPP generally backs such measures.",mistral-3.5
2024-0577,124895,For,0.85,"Krzysztof Hetman is a member of the European People's Party (EPP), which generally supports EU integration and institutional continuity. The Research Fund for Coal and Steel aligns with Poland's historical ties to coal and steel industries, and the EPP typically backs measures ensuring financial stability and research funding in these sectors.",mistral-3.5
2024-0577,124973,Against,0.95,"Gerolf Annemans is a member of the Flemish Interest (Vlaams Belang), a far-right, Eurosceptic party that opposes deeper EU integration and funding mechanisms like the Research Fund for Coal and Steel. His party typically votes against EU financial protocols and measures perceived as expanding EU authority or spending.",mistral-3.5
2024-0577,124984,For,0.85,"Lynn Boylan is a member of Sinn Féin, a left-wing party that generally supports EU funding for research and development, particularly in areas that benefit workers and regions historically dependent on industries like coal and steel. She has previously voted in favor of measures promoting economic transition and research funding.",mistral-3.5
2024-0577,124985,Against,0.85,"Luke Ming Flanagan is a left-wing, Eurosceptic MEP from The Left group, known for opposing EU centralization and financial mechanisms that reinforce industrial or corporate interests. The Research Fund for Coal and Steel, tied to legacy ECSC structures, aligns with policies he has historically criticized as undemocratic or favoring big industry.",mistral-3.5
2024-0577,125001,Against,0.9,"Harald Vilimsky is a member of the Freedom Party of Austria (FPÖ), which is part of the Identity and Democracy (ID) group in the European Parliament. The ID group generally opposes EU federalism and additional financial mechanisms like the Research Fund for Coal and Steel, viewing them as unnecessary expansions of EU authority.",mistral-3.5
2024-0577,125012,For,0.85,"Daniel Buda is a member of the European People's Party (EPP), which generally supports EU integration and institutional stability. As a Romanian MEP, he has historically backed measures that reinforce EU cohesion and financial frameworks, including those related to legacy treaties like the ECSC.",mistral-3.5
2024-0577,125023,For,0.85,"Anja Hazekamp is a member of the Party for the Animals (PvdD) in the Netherlands, which generally supports progressive and environmental policies. The Research Fund for Coal and Steel (RFCS) has evolved to fund clean energy and steel industry innovation, aligning with her party's focus on sustainability and transitioning away from fossil fuels.",mistral-3.5
2024-0577,125027,For,0.9,"Esteban González Pons is a member of the European People's Party (EPP), which generally supports EU integration and institutional stability. The Protocol in question pertains to the orderly transition of ECSC funds, aligning with his party's pro-EU and pragmatic approach to financial and research policies.",mistral-3.5
2024-0577,125042,For,0.9,"Javi López is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which generally supports EU integration and financial mechanisms that promote research and innovation. The Research Fund for Coal and Steel aligns with S&D's priorities on sustainable industrial transition and funding for regional development.",mistral-3.5
2024-0577,125046,For,0.9,"Jonás Fernández is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which generally supports measures that ensure financial stability and continuity of EU funding mechanisms. As a Spanish MEP, he has historically backed EU cohesion policies and research funding, aligning with the Protocol's objectives.",mistral-3.5
2024-0577,125052,For,0.85,"Juan Carlos Girauta Vidal, a member of Renew Europe (formerly ALDE), has historically supported pro-European integration and pragmatic economic policies. The Research Fund for Coal and Steel aligns with his centrist, pro-market stance and Spain's historical ties to coal and steel industries, making a 'For' vote likely.",mistral-3.5
2024-0577,125065,For,0.85,"Elissavet Vozemberg-Vrionidi is a member of the European People's Party (EPP), which generally supports EU integration and financial mechanisms that ensure continuity, such as the Research Fund for Coal and Steel. As a Greek MEP, she has historically backed measures that align with EU cohesion and economic stability.",mistral-3.5
2024-0577,125068,For,0.85,"Emmanouil Kefalogiannis is a member of New Democracy (EPP), a center-right party that generally supports EU integration and structural funds. The Research Fund for Coal and Steel aligns with EPP's emphasis on economic cohesion and research funding, making a 'For' vote likely.",mistral-3.5
2024-0577,125093,For,0.85,"Kostas Papadakis is a member of SYRIZA, a left-wing party in Greece that generally supports EU integration and progressive economic policies. The Research Fund for Coal and Steel aligns with SYRIZA's focus on sustainable industrial transition and regional development, making a 'For' vote likely.",mistral-3.5
2024-0577,125104,For,0.9,"Romana Tomc is a member of the European People's Party (EPP), which generally supports measures that ensure financial stability and continuity in EU institutions. As a Slovenian MEP, she has historically backed EU cohesion and research funding, aligning with the Protocol's goals on the Research Fund for Coal and Steel.",mistral-3.5
2024-0577,125106,For,0.85,"Johan Van Overtveldt is a member of the European Conservatives and Reformists Group (ECR) and has a background in fiscal conservatism and economic liberalism. As a former Belgian Minister of Finance, he supports structured financial frameworks and would likely back measures ensuring the orderly implementation of financial protocols, including those related to the ECSC Treaty's expiry.",mistral-3.5
2024-0577,125204,For,0.85,"Borja Giménez Larraz is a member of the Renew Europe group and the Spanish party Ciudadanos, which generally supports EU integration and institutional reforms. The Protocol in question pertains to the financial and research legacy of the ECSC, aligning with pro-EU and pro-research funding stances typical of his political alignment.",mistral-3.5
2024-0577,125325,For,0.85,"Sander Smit is a member of the Dutch VVD (People's Party for Freedom and Democracy), which is part of the Renew Europe group in the European Parliament. The VVD generally supports pragmatic, pro-EU integration policies, including measures related to the Research Fund for Coal and Steel, which aligns with the Netherlands' historical support for EU research and industrial initiatives.",mistral-3.5
2024-0577,125670,For,0.9,"Massimiliano Salini is a member of the European People's Party (EPP), which generally supports EU integration and institutional measures. As a former Italian government official and pro-EU politician, he is likely to back technical and financial protocols that ensure continuity in EU funding mechanisms, such as the Research Fund for Coal and Steel.",mistral-3.5
2024-0577,126699,For,0.85,"Gilles Pennelle is a member of the Identity and Democracy (ID) group, which generally supports fiscal prudence and national sovereignty. However, this vote pertains to the implementation of an existing protocol, which is procedural and non-controversial. MEPs often vote in favor of such technical measures regardless of political alignment.",mistral-3.5
2024-0577,127766,For,0.85,"Jussi Saramo is a member of the Left Group in the European Parliament, which generally supports measures that promote social and economic cohesion, including funding for research and regional development. The Research Fund for Coal and Steel aligns with these priorities, as it aims to support innovation and transition in affected regions.",mistral-3.5
2024-0577,128483,For,0.85,"Markus Buchheit is a member of the CDU/CSU group in the European Parliament, which generally supports EU integration and structural funding mechanisms. The Research Fund for Coal and Steel aligns with historical German industrial interests and EU cohesion policies, making a 'For' vote likely.",mistral-3.5
2024-0577,129073,For,0.85,"Urmas Paet is a member of the Renew Europe group and the Estonian Reform Party, which generally supports EU integration and pragmatic economic policies. The Research Fund for Coal and Steel aligns with his pro-EU stance and Estonia's interest in collaborative research funding.",mistral-3.5
2024-0577,1294,For,0.9,"Elio Di Rupo is a member of the Socialist Party (PS) in Belgium, which is part of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament. The S&D group generally supports measures that ensure financial stability and continuity for EU programs, including those related to coal and steel regions, aligning with social democratic values of economic solidarity and just transition.",mistral-3.5
2024-0577,130100,For,0.85,"Hilde Vautmans is a Belgian MEP from the Renew Europe group, which generally supports EU integration and pragmatic, pro-European policies. As a liberal, she has historically backed measures that strengthen EU institutions and financial frameworks, including those related to legacy treaties like the ECSC. This proposal aligns with her party's stance on maintaining EU cohesion and funding research.",mistral-3.5
2024-0577,130881,For,0.9,"Mieke Andriese is a member of the Dutch Labour Party (PvdA), part of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament. S&D generally supports EU funding mechanisms for research and structural transitions, including legacy sectors like coal and steel. Her party's pro-EU integration stance aligns with endorsing such financial protocols.",mistral-3.5
2024-0577,131580,Against,0.9,"Jordan Bardella, as a prominent member of the far-right National Rally (RN) in France, typically opposes EU integrationist measures and financial mechanisms that reinforce European federalism. The Research Fund for Coal and Steel is a legacy EU instrument, and RN has historically criticized such funds as wasteful or unnecessary.",mistral-3.5
2024-0577,135511,For,0.9,"Valérie Hayer is a member of Renew Europe and the French Renaissance party, which generally supports EU integration and funding mechanisms for research and innovation. The Research Fund for Coal and Steel aligns with her pro-European stance and focus on economic and industrial modernization.",mistral-3.5
2024-0577,183916,For,0.85,"Alexandra Geese is a member of the Greens/EFA group, which generally supports progressive EU policies, including sustainable research funding. The Research Fund for Coal and Steel aligns with her party's focus on transitioning to green industries and supporting innovation in energy sectors.",mistral-3.5
2024-0577,185341,For,0.85,"Željana Zovko is a member of the European People's Party (EPP), which generally supports EU integration and financial mechanisms that promote research and development. As a Croatian MEP, she has historically backed measures that align with EU cohesion and structural funds, which this protocol and fund support.",mistral-3.5
2024-0577,185619,For,0.9,"Tiemo Wölken is a member of the Social Democratic Party (SPD) in Germany, which generally supports EU integration and funding for research and innovation. The Research Fund for Coal and Steel aligns with SPD's emphasis on sustainable transition and industrial policy.",mistral-3.5
2024-0577,185771,For,0.85,"Tom Vandendriessche is a member of the New Flemish Alliance (N-VA), a party that generally supports EU integration on economic and research matters but advocates for fiscal responsibility. The Research Fund for Coal and Steel aligns with economic and research priorities, and the protocol's implementation is a technical necessity rather than a contentious political issue.",mistral-3.5
2024-0577,187917,For,0.85,"Marc Botenga is a member of the Belgian Workers' Party (PTB/PVDA), a left-wing party that generally supports progressive economic policies and EU funding for research and development. The Research Fund for Coal and Steel aligns with his party's emphasis on social and industrial transition, making a 'For' vote likely.",mistral-3.5
2024-0577,188096,For,0.85,"Jüri Ratas, as a member of the Estonian Centre Party (part of the Renew Europe group), generally supports EU cohesion and research funding. The Research Fund for Coal and Steel aligns with broader EU research and innovation priorities, which his party typically endorses.",mistral-3.5
2024-0577,188945,For,0.9,"Dennis Radtke is a member of the EPP (European People's Party) group, which generally supports measures to ensure financial stability and continuity in EU institutions. The Protocol in question pertains to the orderly transition of financial obligations from the ECSC Treaty, aligning with the EPP's pragmatic and pro-integration stance on EU governance.",mistral-3.5
2024-0577,189065,For,0.75,"France Jamet, as a member of the far-right National Rally (RN) in France, typically supports measures that align with national sovereignty and economic protectionism. However, the Research Fund for Coal and Steel (RFCS) is a long-standing EU initiative that historically benefits French industries, and RN has shown pragmatic support for such funds when they serve French interests. Given her party's occasional support for EU funding mechanisms that aid domestic sectors, she would likely vote in favor.",mistral-3.5
2024-0577,190464,For,0.9,"Thomas Waitz is a member of the Greens/EFA group, which generally supports progressive and environmentally conscious policies. The Research Fund for Coal and Steel aligns with green transition goals, and the Greens have historically backed measures that repurpose legacy industries for sustainable development.",mistral-3.5
2024-0577,190517,For,0.85,"Martin Schirdewan is a member of The Left (GUE/NGL) group, which generally supports progressive fiscal policies and the redistribution of funds for social and environmental purposes. The Research Fund for Coal and Steel aligns with his party's emphasis on just transition and sustainable research funding.",mistral-3.5
2024-0577,190574,For,0.85,"Tomasz Froelich, as a German MEP, is likely aligned with pro-European integration and economic stability positions. The Protocol and Research Fund for Coal and Steel are legacy EU mechanisms supporting industrial transition, which align with Germany's historical and economic interests in coal and steel sectors.",mistral-3.5
2024-0577,190713,For,0.9,"Lukas Mandl is a member of the European People's Party (EPP), which generally supports EU integration and institutional stability. The Research Fund for Coal and Steel aligns with his party's pro-EU and pro-research funding stance, and Austria, as a former coal and steel producer, has historical ties to the ECSC.",mistral-3.5
2024-0577,1909,For,0.9,"Bernd Lange is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports EU integration and funding for research and innovation. The Research Fund for Coal and Steel aligns with his party's emphasis on sustainable industrial transition and EU cohesion policies.",mistral-3.5
2024-0577,191693,For,0.85,"Elsi Katainen is a member of the Renew Europe group and the Finnish Centre Party, which generally supports EU integration and pragmatic economic policies. The Research Fund for Coal and Steel aligns with her party's focus on sustainable industry and innovation, making a 'For' vote likely.",mistral-3.5
2024-0577,1917,For,0.95,"Markus Ferber is a member of the EPP Group and has consistently supported EU budgetary discipline and structured funds, including the Research Fund for Coal and Steel. As a German MEP with a pro-European integration stance, he is likely to back measures ensuring the financial continuity of EU treaties and their annexed protocols.",mistral-3.5
2024-0577,192254,For,0.85,"Marieke Ehlers is a member of the Renew Europe group (D66 party, Netherlands), which generally supports EU integration and funding for research and innovation. The Research Fund for Coal and Steel aligns with her party's pro-EU and pro-research stance.",mistral-3.5
2024-0577,1927,For,0.95,"Peter Liese is a member of the EPP (Christian Democrats) and has consistently supported EU integration and funding mechanisms for research and innovation. The Research Fund for Coal and Steel aligns with his pro-EU stance and interest in industrial policy, particularly in energy and research sectors.",mistral-3.5
2024-0577,193292,For,0.95,"Tilly Metz is a member of the Greens/EFA group, which strongly supports environmental and sustainability initiatives. The Research Fund for Coal and Steel aligns with her party's focus on just transition and funding for green innovation, making a 'For' vote highly likely.",mistral-3.5
2024-0577,197391,For,0.9,"Heléne Fritzon is a member of the Swedish Social Democratic Party (SAP) and the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. S&D generally supports measures that ensure financial stability and continuity for EU programs, including those related to historical treaties like the ECSC. Her party's pro-EU integration stance aligns with approving such technical but necessary legislative items.",mistral-3.5
2024-0577,197392,For,0.9,"Evin Incir is a member of the Swedish Social Democratic Party and the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. S&D generally supports measures that ensure financial stability and continuity for EU programs, including legacy funds like the Research Fund for Coal and Steel, which aligns with social democratic priorities on economic cohesion and research funding.",mistral-3.5
2024-0577,197395,For,0.9,"Alice Kuhnke is a member of the Greens/EFA group, which generally supports progressive environmental and social policies. The Research Fund for Coal and Steel (RFCS) aligns with her party's focus on sustainable transition and research, making her likely to vote in favor of its implementation.",mistral-3.5
2024-0577,197398,For,0.85,"Pär Holmgren is a member of the Moderate Party (EPP) in Sweden, which generally supports EU integration and pragmatic economic policies. The Research Fund for Coal and Steel aligns with his party's focus on innovation and sustainable transition, and he has historically voted in favor of similar EU financial mechanisms.",mistral-3.5
2024-0577,197400,For,0.85,"Abir Al-Sahlani is a member of the Renew Europe group and the Swedish Centre Party, which generally supports pro-European integration and research funding. The Research Fund for Coal and Steel aligns with her party's emphasis on innovation and sustainable development.",mistral-3.5
2024-0577,197401,For,0.85,"Karin Karlsbro is a member of the Renew Europe group and the Liberal Party of Sweden, which generally supports EU integration, research funding, and pragmatic economic policies. The Research Fund for Coal and Steel aligns with her party's emphasis on innovation and sustainable transition.",mistral-3.5
2024-0577,197402,For,0.9,"Tomas Tobé is a member of the European People's Party (EPP) and has consistently supported EU cohesion and structural funds, including those tied to historical treaties like the ECSC. His voting record shows alignment with measures that ensure financial continuity and research funding for legacy sectors.",mistral-3.5
2024-0577,197403,For,0.85,"Alex Agius Saliba is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports EU integration and funding mechanisms for research and innovation. As a Maltese MEP, he has historically aligned with pro-EU policies, including those related to financial and research frameworks.",mistral-3.5
2024-0577,197404,For,0.9,"Jessica Polfjärd is a member of the European People's Party (EPP) and has consistently supported EU integration and institutional stability. The proposal aligns with her party's pro-EU stance and the need to manage financial transitions, such as the expiry of the ECSC Treaty, in a structured manner.",mistral-3.5
2024-0577,197405,For,0.85,"Jörgen Warborn is a member of the Moderate Party (EPP) in Sweden, which generally supports EU integration and pragmatic economic policies. The Research Fund for Coal and Steel aligns with his party's emphasis on innovation and industrial competitiveness, making a 'For' vote likely.",mistral-3.5
2024-0577,197406,For,0.9,"Arba Kokalari is a member of the European People's Party (EPP), which generally supports EU integration and the continuation of EU funding mechanisms. The Research Fund for Coal and Steel aligns with EPP's pro-EU and pro-research funding stance, making a 'For' vote likely.",mistral-3.5
2024-0577,197408,For,0.9,"Hildegard Bentele is a member of the European People's Party (EPP), which generally supports EU integration and structural funding mechanisms. The Research Fund for Coal and Steel aligns with her party's emphasis on economic cohesion and industrial policy, particularly in historically significant sectors like coal and steel.",mistral-3.5
2024-0577,197410,For,0.9,"Stefan Berger is a member of the EPP (Christian Democratic Union of Germany) and has consistently supported EU integration and financial mechanisms that ensure stability and continuity, such as the Research Fund for Coal and Steel. His voting record shows alignment with measures that preserve EU institutional frameworks and funding streams.",mistral-3.5
