procedure_id,member_id,predicted_position,confidence,explanation,run_name
2026-0050,119435,For,0.9,"Davor Ivo Stier, a member of the European People's Party (EPP), has historically supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which aims to assist workers displaced by globalisation. As a centre-right MEP from Croatia, he aligns with EPP's pro-EU integration stance and support for economic cohesion policies.",mistral-3.5
2026-0050,119652,For,0.95,"Vytenis Povilas Andriukaitis is a member of the Socialists and Democrats (S&D) group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As a former EU Commissioner for Health and Food Safety, he has a track record of advocating for social and economic cohesion policies. Lithuania, his home country, has also benefited from EGF support in the past.",mistral-3.5
2026-0050,122978,For,0.9,"Alicia Homs Ginel is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports social protection measures like the European Globalisation Adjustment Fund (EGF). Her background in youth and social policies aligns with supporting worker assistance programs, and Spain, her home country, has historically backed EGF mobilisations.",mistral-3.5
2026-0050,123562,Against,0.95,"Charlie Weimers is a member of the Sweden Democrats, a Eurosceptic and right-wing populist party that generally opposes EU funding mechanisms like the European Globalisation Adjustment Fund, viewing them as unnecessary EU intervention. His voting record reflects consistent opposition to such financial solidarity measures.",mistral-3.5
2026-0050,124691,For,0.95,"Costas Mavrides is a member of the Progressive Party of Working People (AKEL) in Cyprus, which aligns with the European United Left–Nordic Green Left (GUE/NGL) group in the European Parliament. This group typically supports social and economic measures to assist workers, including EU funding programs like the European Globalisation Adjustment Fund (EGF).",mistral-3.5
2026-0050,124700,For,0.9,"Jana Toom is a member of the Renew Europe group and has consistently supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which provides support to workers displaced by globalisation. As an Estonian MEP, she has also advocated for social cohesion and economic resilience in the EU.",mistral-3.5
2026-0050,124701,For,0.9,"Luděk Niedermayer is a member of the European People's Party (EPP) and has historically supported measures aimed at economic resilience and worker protection, including EU solidarity funds. As a centrist-conservative, he typically backs pragmatic solutions to address labor market disruptions, such as those caused by globalization.",mistral-3.5
2026-0050,124713,For,0.85,"Tomáš Zdechovský is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers affected by economic shifts. As a Czech MEP, he has historically backed measures promoting social cohesion and economic resilience in the EU.",mistral-3.5
2026-0050,124715,For,0.85,"György Hölvényi is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Hungarian MEP, he has historically backed measures to assist workers affected by economic shifts, aligning with the EGF's purpose.",mistral-3.5
2026-0050,124722,For,0.9,"Csaba Molnár is a member of the S&D Group (Progressive Alliance of Socialists and Democrats) in the European Parliament, which generally supports social and economic measures to assist workers, including the European Globalisation Adjustment Fund (EGF). As a Hungarian MEP, he has historically backed EU solidarity mechanisms to address labor market disruptions, aligning with his party's pro-worker stance.",mistral-3.5
2026-0050,124736,For,0.95,"Merja Kyllönen is a member of the Left Group in the European Parliament, which consistently supports social protection measures and worker assistance programs. The European Globalisation Adjustment Fund (EGF) aligns with her party's emphasis on solidarity and support for displaced workers.",mistral-3.5
2026-0050,124760,Against,0.95,"Nicolas Bay is a member of the far-right National Rally (RN) in France, which is part of the Identity and Democracy (ID) group in the European Parliament. The RN and ID group generally oppose EU funding mechanisms like the European Globalisation Adjustment Fund, viewing them as unnecessary EU intervention or wasteful spending. Bay has consistently voted against similar EU financial support measures in the past.",mistral-3.5
2026-0050,124766,For,0.95,"Petras Auštrevičius, a member of the Renew Europe group and a liberal-centrist MEP from Lithuania, has consistently supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF). His voting record shows alignment with pro-EU integration and worker support policies, making a 'For' vote highly likely for this EGF mobilisation.",mistral-3.5
2026-0050,124784,For,0.95,"Dan Nica is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which generally supports social and economic measures to assist workers, including those displaced by globalization. As a Romanian MEP, he has historically backed EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF).",mistral-3.5
2026-0050,124785,For,0.95,"Maria Grapini, as a member of the Progressive Alliance of Socialists and Democrats (S&D) group, has consistently supported social protection measures and EU solidarity mechanisms. The European Globalisation Adjustment Fund (EGF) aligns with her pro-worker and pro-social cohesion stance, particularly for displaced workers.",mistral-3.5
2026-0050,124795,For,0.85,"Flavio Tosi, a member of the European Conservatives and Reformists (ECR) group, has historically supported measures aimed at economic resilience and worker protection, particularly in cases of industrial restructuring. The European Globalisation Adjustment Fund (EGF) aligns with his pragmatic approach to addressing economic disruptions, even if his party often critiques EU spending.",mistral-3.5
2026-0050,124799,For,0.95,"Alessandra Moretti is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which typically supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As an Italian MEP, she has historically backed social and economic cohesion policies, aligning with the EGF's purpose.",mistral-3.5
2026-0050,124802,For,0.95,"Siegfried Mureşan is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Romanian MEP, he has historically backed measures to assist workers affected by economic transitions, aligning with the EGF's purpose. His voting record shows consistent support for EU cohesion and social protection policies.",mistral-3.5
2026-0050,124806,For,0.95,"David McAllister, a member of the EPP (European People's Party), has consistently supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which provides assistance to workers displaced by globalisation. His voting record shows strong support for economic cohesion and social protection measures, aligning with the EGF's objectives.",mistral-3.5
2026-0050,124807,For,0.9,"Jens Gieseke is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As a German MEP from the CDU, he has historically backed economic and social cohesion measures, aligning with the EGF's purpose.",mistral-3.5
2026-0050,124808,For,0.9,"Norbert Lins is a member of the EPP (European People's Party) and typically supports measures that provide financial assistance to workers affected by economic transitions, such as those under the European Globalisation Adjustment Fund. As a German MEP from the CDU, he aligns with pro-social market economy policies that balance economic competitiveness with worker protection.",mistral-3.5
2026-0050,124813,For,0.9,"Dario Tamburrano, a former MEP for the Five Star Movement (M5S), has historically supported social and economic measures to aid workers affected by globalization. The European Globalisation Adjustment Fund (EGF) aligns with M5S's focus on protecting workers and addressing economic disparities, making a 'For' vote likely.",mistral-3.5
2026-0050,124828,For,0.9,"Fulvio Martusciello is a member of Forza Italia (EPP Group), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. His voting record aligns with pro-EU integration and economic support policies.",mistral-3.5
2026-0050,124834,Against,0.9,"Martin Sonneborn is a satirical MEP from Die PARTEI, known for opposing EU bureaucracy and financial mechanisms like the European Globalisation Adjustment Fund. His party often votes against or abstains on such measures as a form of protest.",mistral-3.5
2026-0050,124836,For,0.95,"Maria Noichl is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which consistently supports social protection measures, including the European Globalisation Adjustment Fund (EGF). Her voting record shows strong support for workers' rights and economic solidarity, aligning with the EGF's purpose of aiding displaced workers.",mistral-3.5
2026-0050,124846,For,0.95,"Pina Picierno is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which generally supports measures to assist workers affected by globalization, such as the European Globalisation Adjustment Fund (EGF). As an Italian MEP with a focus on social and labor rights, she has consistently voted in favor of similar initiatives to provide financial support to displaced workers.",mistral-3.5
2026-0050,124850,For,0.85,"Emil Radev is a member of the European People's Party (EPP) and has historically supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which aims to assist workers displaced by globalisation. As a Bulgarian MEP, he is likely to back measures that promote economic cohesion and worker support across member states.",mistral-3.5
2026-0050,124858,For,0.95,"Fabio De Masi, a left-wing MEP from Die Linke (The Left), has consistently supported social protection measures and workers' rights. The European Globalisation Adjustment Fund (EGF) aligns with his advocacy for EU solidarity mechanisms to assist displaced workers, as seen in his past voting record.",mistral-3.5
2026-0050,124861,For,0.95,"Caterina Chinnici is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which consistently supports social protection measures, including the European Globalisation Adjustment Fund (EGF) to aid displaced workers. As an Italian MEP with a background in labour and social policies, she has historically backed initiatives to mitigate economic hardship and support workers affected by globalisation.",mistral-3.5
2026-0050,124866,For,0.85,"Ilhan Kyuchyuk, a Bulgarian MEP from the Renew Europe group, has consistently supported EU solidarity mechanisms and economic assistance programs. As a pro-European liberal, he is likely to back the EGF to aid displaced workers in Belgium, aligning with his party's emphasis on social cohesion and economic resilience.",mistral-3.5
2026-0050,124867,For,0.95,"Brando Benifei is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which consistently supports social protection measures, including the European Globalisation Adjustment Fund (EGF). His voting record shows strong support for worker protection and EU solidarity mechanisms, aligning with the EGF's purpose of aiding displaced workers.",mistral-3.5
2026-0050,124877,For,0.85,"Jadwiga Wiśniewska is a member of the European Conservatives and Reformists (ECR) group, which generally supports measures to assist workers affected by globalisation, provided they align with fiscal responsibility. As a Polish MEP, she may also prioritise solidarity with EU member states facing economic disruptions, such as Belgium in this case.",mistral-3.5
2026-0050,124884,Against,0.85,"Kosma Złotowski is a member of the Law and Justice (PiS) party in Poland, which has historically opposed EU funding mechanisms perceived as redistributive or favoring Western European member states. His voting record shows skepticism toward EU solidarity funds, particularly when benefiting countries like Belgium.",mistral-3.5
2026-0050,124893,For,0.9,"Bogdan Andrzej Zdrojewski, a Polish MEP from the European People's Party (EPP), has historically supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which aids workers displaced by globalisation. As a member of a centre-right party, he aligns with the EGF's goal of mitigating economic shocks, and Poland has benefited from similar funds in the past.",mistral-3.5
2026-0050,124895,For,0.85,"Krzysztof Hetman is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Polish MEP, he has historically backed measures aiding workers affected by economic shifts, aligning with EPP's pro-EU integration stance.",mistral-3.5
2026-0050,124973,Against,0.95,"Gerolf Annemans, a member of the Flemish Interest (VB) party, is known for his Eurosceptic and nationalist stance, often opposing EU-funded programs that redistribute resources across member states. The European Globalisation Adjustment Fund (EGF) is a supranational mechanism, which aligns poorly with his party's preference for national sovereignty and reduced EU intervention.",mistral-3.5
2026-0050,124984,For,0.95,"Lynn Boylan is a member of Sinn Féin, a left-wing party that strongly supports social protection and workers' rights. The European Globalisation Adjustment Fund (EGF) provides financial assistance to workers displaced by globalisation, aligning with her party's emphasis on economic justice and solidarity.",mistral-3.5
2026-0050,124985,For,0.9,"Luke Ming Flanagan, an independent MEP from Ireland, has consistently supported measures to assist workers affected by economic disruptions, including EU funding programs. As a left-leaning politician, he is likely to back initiatives that provide financial aid to displaced workers, aligning with his advocacy for social justice and workers' rights.",mistral-3.5
2026-0050,125001,Against,0.95,"Harald Vilimsky is a member of the Freedom Party of Austria (FPÖ), a right-wing populist party with strong Eurosceptic tendencies. He has consistently opposed EU funding mechanisms that redistribute resources across member states, viewing them as unnecessary interference in national sovereignty. The European Globalisation Adjustment Fund, which supports displaced workers, aligns with policies he has historically voted against.",mistral-3.5
2026-0050,125012,For,0.9,"Daniel Buda is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As a Romanian MEP, he has historically backed EU cohesion and social support measures, aligning with the EGF's purpose.",mistral-3.5
2026-0050,125023,For,0.95,"Anja Hazekamp is a member of the Party for the Animals (PvdD) in the Netherlands, which advocates for social justice, workers' rights, and sustainable economic policies. The European Globalisation Adjustment Fund (EGF) supports workers displaced by globalisation, aligning with her party's focus on protecting vulnerable groups and promoting fair labor conditions.",mistral-3.5
2026-0050,125027,For,0.9,"Esteban González Pons is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Spanish MEP, he has historically backed measures to assist workers displaced by globalisation, aligning with the EPP's pro-European and social cohesion stance.",mistral-3.5
2026-0050,125042,For,0.95,"Javi López is a Spanish MEP from the Progressive Alliance of Socialists and Democrats (S&D) group, which typically supports social protection measures and EU solidarity funds like the European Globalisation Adjustment Fund (EGF). His voting record aligns with pro-worker and pro-EU cohesion policies, making a 'For' vote highly likely.",mistral-3.5
2026-0050,125046,For,0.95,"Jonás Fernández is a Spanish MEP from the Progressive Alliance of Socialists and Democrats (S&D), a group that consistently supports social protection measures, including the European Globalisation Adjustment Fund (EGF). His voting record aligns with pro-labour and pro-solidarity policies, making a 'For' vote highly likely on this EGF mobilisation for displaced workers.",mistral-3.5
2026-0050,125052,For,0.85,"Juan Carlos Girauta Vidal, a member of Renew Europe (formerly ALDE), has historically supported EU solidarity mechanisms and economic adjustment funds. As a liberal-centrist, he likely backs measures to assist workers displaced by globalization, aligning with his party's pro-EU integration stance.",mistral-3.5
2026-0050,125065,For,0.9,"Elissavet Vozemberg-Vrionidi is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Greek MEP, she has historically backed measures to assist workers affected by economic transitions, aligning with the EGF's purpose.",mistral-3.5
2026-0050,125068,For,0.9,"Emmanouil Kefalogiannis is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers affected by globalisation. As a Greek MEP, he has historically backed measures promoting economic resilience and social cohesion in the EU.",mistral-3.5
2026-0050,125093,For,0.9,"Kostas Papadakis, as a Greek MEP, typically aligns with pro-EU solidarity measures, especially those supporting workers affected by globalization. The European Globalisation Adjustment Fund (EGF) is a key EU instrument for aiding displaced workers, and Greece has historically supported such initiatives.",mistral-3.5
2026-0050,125104,For,0.9,"Romana Tomc is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Slovenian MEP, she has historically backed measures to assist workers affected by economic shifts, aligning with the EGF's purpose. Her voting record shows consistent support for social and economic cohesion policies.",mistral-3.5
2026-0050,125106,Against,0.9,"Johan Van Overtveldt is a member of the N-VA (New Flemish Alliance), a right-wing, Eurosceptic party that advocates for fiscal conservatism and limited EU intervention in national affairs. The European Globalisation Adjustment Fund (EGF) represents EU-level financial support, which aligns poorly with his party's stance on reducing EU spending and national sovereignty.",mistral-3.5
2026-0050,125204,For,0.9,"Borja Giménez Larraz is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which typically supports social and economic measures to assist workers, including those displaced by globalization. The European Globalisation Adjustment Fund aligns with S&D's priorities of worker protection and solidarity.",mistral-3.5
2026-0050,125325,For,0.85,"Sander Smit, as a Dutch MEP, is likely affiliated with a pro-EU, centrist or liberal party (e.g., VVD or D66) that supports EU solidarity mechanisms like the European Globalisation Adjustment Fund. His voting record typically aligns with economic and social cohesion policies, and the fund's purpose of aiding displaced workers fits this stance.",mistral-3.5
2026-0050,125670,For,0.9,"Massimiliano Salini is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by economic shifts. As an Italian MEP, he has historically backed measures aimed at economic cohesion and worker protection within the EU framework.",mistral-3.5
2026-0050,126699,For,0.85,"Gilles Pennelle is a member of the Identity and Democracy (ID) group, which often supports measures to address economic hardship, including for displaced workers, particularly when it aligns with national or regional interests. Belgium's application for the European Globalisation Adjustment Fund (EGF) would likely receive his support as it addresses worker displacement, a concern that resonates with his group's focus on economic protectionism and social welfare.",mistral-3.5
2026-0050,127766,For,0.9,"Jussi Saramo is a member of the Left Group in the European Parliament, which generally supports social protection measures and EU funding to assist displaced workers. The European Globalisation Adjustment Fund aligns with his party's pro-worker and pro-social welfare stance.",mistral-3.5
2026-0050,128483,For,0.9,"Markus Buchheit is a member of the EPP (European People's Party) group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). The EGF aims to help workers displaced by globalisation, aligning with the EPP's pro-EU integration and social cohesion stance.",mistral-3.5
2026-0050,129073,For,0.9,"Urmas Paet is a member of the Renew Europe group and the Estonian Reform Party, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). His voting record shows consistent support for economic and social cohesion policies, including worker support programs.",mistral-3.5
2026-0050,1294,For,0.95,"Elio Di Rupo is a prominent member of the Socialist Party (PS) in Belgium, which traditionally supports social welfare measures and worker protection. The European Globalisation Adjustment Fund (EGF) aims to assist displaced workers, aligning with his party's pro-labour and social solidarity stance.",mistral-3.5
2026-0050,130100,For,0.9,"Hilde Vautmans is a Belgian MEP from the Renew Europe group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a liberal-centrist, she has historically backed measures to assist workers displaced by globalisation, aligning with Belgium's application for EGF support.",mistral-3.5
2026-0050,130881,For,0.95,"Mieke Andriese is a member of the Dutch Labour Party (PvdA), which is part of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. The S&D group generally supports measures to assist workers affected by globalization, such as the European Globalisation Adjustment Fund (EGF), which provides support to displaced workers. Her party's pro-labour and social justice stance aligns with voting in favor of this mobilization.",mistral-3.5
2026-0050,131580,Against,0.95,"Jordan Bardella, as a prominent member of the far-right National Rally (RN) in France, typically opposes EU funding mechanisms that support worker displacement or economic integration, viewing them as part of a globalist agenda. His party has historically criticized the European Globalisation Adjustment Fund (EGF) as an unnecessary EU intervention.",mistral-3.5
2026-0050,135511,For,0.95,"Valérie Hayer is a member of Renew Europe and the French centrist party Renaissance, which generally supports EU solidarity mechanisms like the Globalisation Adjustment Fund to aid workers affected by economic shifts. Her voting record shows consistent support for social cohesion and economic resilience policies.",mistral-3.5
2026-0050,183916,For,0.95,"Alexandra Geese is a German MEP from the Greens/EFA group, which consistently supports social and economic measures to assist workers affected by globalization. The European Globalisation Adjustment Fund aligns with her party's priorities on labor rights and just transition policies.",mistral-3.5
2026-0050,185341,For,0.9,"Željana Zovko is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). As a Croatian MEP, she has historically backed measures to assist workers affected by economic shifts, aligning with the EGF's purpose. Her voting record shows support for similar social and economic cohesion initiatives.",mistral-3.5
2026-0050,185619,For,0.95,"Tiemo Wölken is a member of the Social Democrats (S&D) group in the European Parliament, which generally supports social protection measures and EU solidarity mechanisms like the European Globalisation Adjustment Fund. His voting record shows consistent support for worker protection and economic adjustment funds.",mistral-3.5
2026-0050,185771,For,0.85,"Tom Vandendriessche is a member of the Flemish nationalist party N-VA, which generally supports EU funds that benefit Belgian regions, particularly when addressing economic disruptions like worker displacement. His party has historically backed EGF mobilisations for Belgian applications, aligning with regional economic interests.",mistral-3.5
2026-0050,187917,For,0.95,"Marc Botenga is a member of the Workers' Party of Belgium (PTB), a left-wing party that strongly supports social protection measures, workers' rights, and EU solidarity mechanisms. The European Globalisation Adjustment Fund (EGF) aligns with these priorities by providing support to displaced workers, which Botenga has historically backed in similar votes.",mistral-3.5
2026-0050,188096,For,0.9,"Jüri Ratas, a member of the Estonian Centre Party (ALDE group in the EP), has historically supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which aids workers displaced by globalisation. As a pro-EU and socially liberal politician, he is likely to back measures that provide financial assistance to member states and workers in need.",mistral-3.5
2026-0050,188945,For,0.9,"Dennis Radtke is a member of the EPP (European People's Party) group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As a German MEP, he has historically backed social and economic cohesion policies, aligning with the EGF's purpose.",mistral-3.5
2026-0050,189065,For,0.85,"France Jamet, as a member of the far-right National Rally (RN) in France, typically supports measures that address economic hardship for workers, particularly in the context of globalization. The European Globalisation Adjustment Fund (EGF) aligns with her party's stance on protecting domestic industries and workers from external economic shocks, despite RN's general Euroscepticism.",mistral-3.5
2026-0050,190464,For,0.95,"Thomas Waitz is a Green Party MEP from Austria, and the Greens/EFA group typically supports social and economic measures like the European Globalisation Adjustment Fund, which aids workers displaced by globalisation. His voting record aligns with pro-labour and pro-social cohesion policies.",mistral-3.5
2026-0050,190517,For,0.95,"Martin Schirdewan is a member of The Left (GUE/NGL) in the European Parliament, which consistently supports social protection measures and worker rights. The European Globalisation Adjustment Fund (EGF) aligns with his party's advocacy for economic solidarity and support for displaced workers.",mistral-3.5
2026-0050,190574,For,0.9,"Tomasz Froelich is a member of the Renew Europe group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). His voting record shows consistent support for social and economic cohesion policies, including worker support programs.",mistral-3.5
2026-0050,190713,For,0.9,"Lukas Mandl is a member of the European People's Party (EPP), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As an Austrian MEP, he has previously voted in favour of similar EGF mobilisations, aligning with the EPP's pro-EU integration stance.",mistral-3.5
2026-0050,1909,For,0.95,"Bernd Lange is a German MEP from the Progressive Alliance of Socialists and Democrats (S&D) group, which consistently supports social protection measures like the European Globalisation Adjustment Fund (EGF). His voting record shows strong backing for worker support programs and EU solidarity mechanisms, aligning with this proposal.",mistral-3.5
2026-0050,191693,For,0.9,"Elsi Katainen is a member of the European People's Party (EPP) and has consistently supported EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF), which aims to assist workers displaced by globalisation. As a Finnish MEP, she has also shown support for social cohesion and economic resilience measures in the EU.",mistral-3.5
2026-0050,1917,For,0.9,"Markus Ferber is a member of the EPP Group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As a German Christian Democrat, he has historically backed economic and social cohesion measures, including EGF mobilisations, aligning with his party's pro-EU integration stance.",mistral-3.5
2026-0050,192254,For,0.9,"Marieke Ehlers is a member of the Renew Europe group (D66 party in the Netherlands), which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). The EGF aims to assist workers displaced by globalisation, aligning with Renew Europe's pro-EU and social liberal stance.",mistral-3.5
2026-0050,1927,For,0.95,"Peter Liese is a member of the EPP group, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF) to assist workers displaced by globalisation. As a German Christian Democrat, he has consistently backed social cohesion and economic resilience measures in the EU.",mistral-3.5
2026-0050,193292,For,0.95,"Tilly Metz is a member of the Greens/EFA group, which consistently supports social and economic measures to aid workers affected by globalization. As a Luxembourgish MEP, she has also shown strong support for EU solidarity mechanisms, including the European Globalisation Adjustment Fund (EGF).",mistral-3.5
2026-0050,197391,For,0.95,"Heléne Fritzon is a member of the Swedish Social Democratic Party (SAP) and the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. S&D generally supports social cohesion measures, including the European Globalisation Adjustment Fund (EGF), which provides support to workers displaced by globalisation or economic shifts. Fritzon's voting record aligns with pro-labour and pro-social welfare policies.",mistral-3.5
2026-0050,197392,For,0.95,"Evin Incir is a member of the Swedish Social Democratic Party and the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. The S&D group consistently supports measures to assist displaced workers, such as the European Globalisation Adjustment Fund, as part of their commitment to social justice and worker protection.",mistral-3.5
2026-0050,197395,For,0.95,"Alice Kuhnke is a member of the Greens/EFA group, which consistently supports social and economic measures to aid workers affected by globalization. As a Swedish Green MEP, she has a strong record of voting in favor of EU solidarity funds and labor market protections.",mistral-3.5
2026-0050,197398,For,0.95,"Pär Holmgren is a member of the Greens/EFA group, which generally supports social and economic measures to assist workers displaced by globalization. The European Globalisation Adjustment Fund aligns with his party's focus on solidarity and just transition policies.",mistral-3.5
2026-0050,197400,For,0.95,"Abir Al-Sahlani is a member of the Renew Europe group and the Swedish Centre Party, both of which generally support EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). Her voting record shows consistent support for social and economic measures to assist displaced workers, aligning with her party's pro-EU and pro-labour market flexibility stance.",mistral-3.5
2026-0050,197401,For,0.95,"Karin Karlsbro is a member of the Renew Europe group and the Liberal Party in Sweden, which generally supports EU solidarity mechanisms like the European Globalisation Adjustment Fund (EGF). Her voting record shows consistent support for economic and social cohesion policies, including worker displacement assistance.",mistral-3.5
