procedure_id,member_id,predicted_position,confidence,explanation,run_name
2025-0580,112748,For,0.9,"Biljana Borzan is a member of the Social Democrats (SDP) in Croatia and part of the S&D group in the European Parliament, which generally supports public health measures, including stricter regulations on tobacco. Her voting record shows alignment with progressive health policies, such as supporting higher excise duties to reduce tobacco consumption.",mistral-3.5
2025-0580,113523,For,0.85,"Peter Agius is a member of the European People's Party (EPP) from Malta, which generally supports harmonized EU regulations to combat illicit trade and protect public health. As a Christian Democrat, he is likely to back measures aligning with EU-wide health policies, including tobacco taxation.",mistral-3.5
2025-0580,118859,For,0.85,"Roberta Metsola, as President of the European Parliament and a member of the EPP, typically supports EU-wide harmonization of regulations, including public health measures. She has historically backed initiatives to reduce tobacco consumption, aligning with the EPP's stance on health and consumer protection.",mistral-3.5
2025-0580,119435,For,0.85,"Davor Ivo Stier is a member of the European People's Party (EPP), which generally supports harmonized EU-wide regulations to combat illicit trade and protect public health. As a former Croatian foreign minister, he has shown alignment with EU integration and regulatory frameworks, likely favoring the recast of excise duty on tobacco to standardize rates and reduce cross-border disparities.",mistral-3.5
2025-0580,119652,For,0.9,"Vytenis Povilas Andriukaitis is a member of the Socialists & Democrats (S&D) group, which generally supports public health measures, including stricter tobacco regulations. As a former EU Health Commissioner, he has a history of advocating for tobacco control policies to reduce consumption and protect public health.",mistral-3.5
2025-0580,122978,For,0.9,"Alicia Homs Ginel is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports public health measures and higher taxation on harmful products like tobacco. Her voting record aligns with S&D's stance on health and fiscal policies, favoring stricter regulations and excise duties on tobacco.",mistral-3.5
2025-0580,123562,Against,0.95,"Charlie Weimers is a member of the Sweden Democrats, a party with strong eurosceptic and free-market leanings. He has consistently opposed EU regulations that increase taxation or restrict consumer choice, such as tobacco excise duties, aligning with his party's preference for national sovereignty over EU harmonization.",mistral-3.5
2025-0580,124691,For,0.85,"Costas Mavrides is a member of the Progressive Party of Working People (AKEL) in Cyprus, which aligns with the European United Left–Nordic Green Left (GUE/NGL) group. This group generally supports public health measures, including stricter tobacco regulations, to reduce harm and align with EU health policies.",mistral-3.5
2025-0580,124700,For,0.85,"Jana Toom is a member of the Renew Europe group and the Estonian Centre Party, which generally supports public health measures and EU harmonization. She has previously voted in favor of stricter tobacco regulations to align with health and fiscal policies.",mistral-3.5
2025-0580,124701,Against,0.9,"Luděk Niedermayer is a member of the European Conservatives and Reformists (ECR) group, which typically opposes excessive EU regulation and taxation. As a fiscal conservative, he is likely to vote against increased excise duties on tobacco, viewing it as an overreach of EU authority and a burden on consumers and businesses.",mistral-3.5
2025-0580,124713,Against,0.85,"Tomáš Zdechovský is a member of the European People's Party (EPP) and has historically opposed excessive regulation and taxation, particularly on consumer products. As a conservative MEP, he is likely to resist measures that increase excise duties, viewing them as burdensome for businesses and consumers.",mistral-3.5
2025-0580,124715,Against,0.85,"György Hölvényi is a member of the European People's Party (EPP) and has historically aligned with conservative and pro-business positions. The recast of excise duties on tobacco often involves increasing taxes, which may conflict with his party's tendency to oppose excessive regulation and taxation on industries.",mistral-3.5
2025-0580,124722,Against,0.9,"Csaba Molnár is a member of Fidesz, a party known for its conservative and often Eurosceptic stance. Fidesz has historically opposed EU-level tax harmonization, particularly on issues like tobacco, where national sovereignty and industry interests are at stake. His voting record aligns with this position.",mistral-3.5
2025-0580,124736,Against,0.9,"Merja Kyllönen is a member of the Left Group (GUE/NGL) in the European Parliament, which typically opposes measures that increase taxes on consumer goods, especially those disproportionately affecting lower-income groups. She has a history of advocating for social justice and economic equality, making her likely to oppose excise duty increases on tobacco products.",mistral-3.5
2025-0580,124760,Against,0.9,"Nicolas Bay is a member of the far-right National Rally (RN) in France, which typically opposes EU harmonization measures that increase taxation or regulation, especially on products like tobacco. His party advocates for national sovereignty and often resists EU-led fiscal policies.",mistral-3.5
2025-0580,124766,For,0.85,"Petras Auštrevičius is a member of the Renew Europe group and the Liberal Movement of Lithuania, which generally supports harmonized EU-wide regulations to reduce health disparities and align with public health goals. He has historically backed measures promoting fiscal and regulatory consistency across member states, including in taxation.",mistral-3.5
2025-0580,124784,For,0.9,"Dan Nica is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports public health measures and fiscal policies aimed at reducing tobacco consumption. His voting record aligns with S&D's stance on harmonizing excise duties to combat cross-border smuggling and protect public health.",mistral-3.5
2025-0580,124785,For,0.9,"Maria Grapini, a Romanian MEP from the Progressive Alliance of Socialists and Democrats (S&D), has historically supported public health measures and consumer protection. As a member of S&D, she aligns with the group's stance on increasing excise duties on tobacco to reduce consumption and fund healthcare systems.",mistral-3.5
2025-0580,124795,Against,0.85,"Flavio Tosi, associated with the Lega party in Italy, typically opposes EU regulations that increase taxation or restrict consumer choices, especially on products like tobacco. His party has historically advocated for national sovereignty in such matters and resisted EU harmonization efforts.",mistral-3.5
2025-0580,124799,For,0.9,"Alessandra Moretti is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports public health measures and higher taxation on harmful products like tobacco. Her voting record aligns with S&D's stance on strengthening EU-wide regulations to reduce tobacco consumption.",mistral-3.5
2025-0580,124802,For,0.85,"Siegfried Mureşan is a member of the European People's Party (EPP), which generally supports harmonized EU-wide regulations to combat illicit trade and ensure fair competition. As a fiscal conservative, he likely favors structured excise duties to generate revenue while addressing public health concerns. His past voting record aligns with EPP positions on economic and regulatory matters.",mistral-3.5
2025-0580,124806,For,0.9,"David McAllister is a member of the EPP (European People's Party) and has historically supported EU-wide harmonization of regulations, including on public health. The recast proposal aligns with EPP's stance on reducing tobacco consumption and standardizing excise duties across member states.",mistral-3.5
2025-0580,124807,Against,0.85,"Jens Gieseke is a member of the European People's Party (EPP) and has consistently opposed measures that increase taxation or regulation on industries, particularly those affecting consumers and businesses. The EPP often advocates for economic competitiveness and tends to resist higher excise duties on tobacco products.",mistral-3.5
2025-0580,124808,Against,0.85,"Norbert Lins is a member of the EPP (Christian Democratic Union, CDU) and typically aligns with conservative and pro-business positions. The recast proposal likely includes stricter regulations or higher excise duties on tobacco, which he would oppose to avoid additional burdens on businesses and consumers.",mistral-3.5
2025-0580,124813,For,0.85,"Dario Tamburrano, a member of the 5-Star Movement (M5S), has historically supported public health measures and progressive taxation, including on harmful products like tobacco. M5S often aligns with left-leaning and environmentalist positions, favoring stricter regulations on tobacco to reduce consumption and protect public health.",mistral-3.5
2025-0580,124828,Against,0.85,"Fulvio Martusciello is a member of Forza Italia (EPP), which generally opposes excessive taxation on consumer goods. His voting record shows a tendency to support business-friendly policies and resist measures perceived as overreach by the EU, such as increased excise duties on tobacco.",mistral-3.5
2025-0580,124834,Against,0.9,"Martin Sonneborn, a satirical politician and member of Die PARTEI, typically opposes traditional legislative measures, especially those perceived as bureaucratic or industry-friendly. His party often votes against EU regulations that align with corporate interests, and tobacco excise duties are likely seen as such.",mistral-3.5
2025-0580,124836,For,0.9,Maria Noichl is a member of the S&D Group (Progressive Alliance of Socialists and Democrats) and has a history of supporting public health measures. The recast of excise duties on tobacco aligns with her party's stance on reducing tobacco consumption through fiscal policies.,mistral-3.5
2025-0580,124846,For,0.9,"Pina Picierno is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports public health measures and higher taxation on harmful products like tobacco. Her voting record aligns with S&D's stance on health and consumer protection policies.",mistral-3.5
2025-0580,124850,Against,0.85,"Emil Radev is a member of the ECR group, which typically opposes EU-level tax harmonization and favors national sovereignty in fiscal matters. As a Bulgarian MEP, he may also prioritize protecting local tobacco producers and consumers from increased excise duties.",mistral-3.5
2025-0580,124858,For,0.9,"Fabio De Masi, a member of The Left (GUE/NGL) group, has consistently advocated for progressive taxation and public health measures. He would likely support stricter excise duties on tobacco to reduce consumption and fund healthcare systems.",mistral-3.5
2025-0580,124861,For,0.9,"Caterina Chinnici is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports public health measures, including stricter regulations on tobacco products. As a former magistrate and advocate for social justice, she is likely to align with S&D's position favoring higher excise duties to discourage tobacco use.",mistral-3.5
2025-0580,124866,Against,0.85,"Ilhan Kyuchyuk is a member of the far-right 'Revival' party in Bulgaria, which typically opposes EU regulations perceived as overreach, especially on economic or consumer issues. His party has historically advocated for national sovereignty and minimal EU interference in domestic policies, including taxation.",mistral-3.5
2025-0580,124867,For,0.9,"Brando Benifei is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports public health measures and higher taxation on harmful products like tobacco. His voting record aligns with pro-health and consumer protection policies, making a 'For' vote on stricter tobacco excise duties likely.",mistral-3.5
2025-0580,124877,Against,0.85,"Jadwiga Wiśniewska is a member of the Polish Law and Justice (PiS) party, which typically opposes EU-wide tax harmonization measures, especially those perceived as increasing fiscal burdens on consumers or businesses. PiS has historically favored national sovereignty in tax policy and resisted EU interference in such matters.",mistral-3.5
2025-0580,124884,Against,0.85,"Kosma Złotowski is a member of Poland's Law and Justice (PiS) party, which has historically opposed EU regulations perceived as overreach, particularly on fiscal matters. PiS has also shown resistance to tobacco control measures, favoring national sovereignty in such policies.",mistral-3.5
2025-0580,124893,Against,0.85,"Bogdan Andrzej Zdrojewski is a member of the European People's Party (EPP) and has historically aligned with conservative and center-right positions. The EPP often opposes increases in excise duties, particularly on tobacco, as it may be seen as excessive regulation or a burden on consumers and businesses. His voting record reflects a tendency to support economic liberalism and resist measures perceived as overreach by the EU.",mistral-3.5
2025-0580,124895,Against,0.85,"Krzysztof Hetman is a member of the European Conservatives and Reformists (ECR) group, which typically opposes increased EU regulation and taxation, especially on industries like tobacco. His voting record aligns with conservative and pro-business stances, making opposition to higher excise duties likely.",mistral-3.5
2025-0580,124973,Against,0.9,"Gerolf Annemans is a member of the Flemish Interest (VB) party, a right-wing populist and Eurosceptic party. His party typically opposes EU regulations that increase taxation or restrict individual freedoms, and has historically voted against measures perceived as overreach by the EU, such as higher excise duties on tobacco.",mistral-3.5
2025-0580,124984,For,0.9,"Lynn Boylan is a member of Sinn Féin, a left-wing party that typically supports public health measures and progressive taxation. She has a history of advocating for stronger regulations on harmful products, including tobacco, to protect public health and reduce consumption.",mistral-3.5
2025-0580,124985,Against,0.9,"Luke Ming Flanagan, an independent MEP from Ireland, is known for his strong opposition to excessive regulation and taxation, particularly on consumer goods. He has previously criticized EU policies that increase costs for citizens, and tobacco excise duties align with this stance.",mistral-3.5
2025-0580,125001,Against,0.95,"Harald Vilimsky is a member of the Freedom Party of Austria (FPÖ), which advocates for limited government intervention and opposes excessive taxation. As a Eurosceptic and conservative MEP, he is likely to oppose EU-wide harmonization of excise duties on tobacco, viewing it as an overreach of EU authority and a burden on consumers.",mistral-3.5
2025-0580,125012,Against,0.85,"Daniel Buda is a member of the European People's Party (EPP) and has historically aligned with conservative and center-right positions. The EPP often opposes increases in excise duties on tobacco, favoring economic competitiveness and limited regulatory burdens on businesses. His voting record reflects skepticism toward stricter EU-wide taxation measures.",mistral-3.5
2025-0580,125023,Against,0.95,"Anja Hazekamp is a member of the Party for the Animals (PvdD) in the Netherlands, which strongly advocates for animal welfare, public health, and environmental protection. She has consistently opposed measures that could increase tobacco consumption or weaken health protections, aligning with her party's stance against industries harmful to health and animals.",mistral-3.5
2025-0580,125027,Against,0.85,"Esteban González Pons is a member of the European People's Party (EPP), which generally opposes excessive taxation on tobacco products, viewing it as a burden on consumers and businesses. His voting record aligns with conservative and pro-business stances, making him likely to oppose increased excise duties.",mistral-3.5
2025-0580,125042,For,0.9,"Javi López is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports public health measures, including stricter regulations on tobacco products. His voting record aligns with S&D's stance on reducing tobacco consumption through fiscal and regulatory means.",mistral-3.5
2025-0580,125046,For,0.9,"Jonás Fernández is a member of the S&D Group (Progressive Alliance of Socialists and Democrats) in the European Parliament, which generally supports public health measures and higher taxation on harmful products like tobacco. His voting record aligns with progressive and social democratic values, favoring stricter regulations on tobacco to reduce consumption.",mistral-3.5
2025-0580,125052,Against,0.85,"Juan Carlos Girauta Vidal, a member of the Renew Europe group and the Spanish Ciudadanos party, typically supports liberal economic policies and opposes excessive regulation or taxation. As a pro-business and free-market advocate, he is likely to vote against increased excise duties on tobacco, which could be seen as an additional burden on consumers and businesses.",mistral-3.5
2025-0580,125065,For,0.85,"Elissavet Vozemberg-Vrionidi is a member of the European People's Party (EPP), which generally supports harmonized EU-wide regulations to combat illicit trade and public health concerns. As a Greek MEP, she has historically aligned with EPP positions favoring stronger tobacco control measures, including excise duty adjustments to curb consumption and align with EU health policies.",mistral-3.5
2025-0580,125068,Against,0.85,"Emmanouil Kefalogiannis is a member of New Democracy (EPP), a center-right party in Greece that typically opposes increased taxation, especially on industries like tobacco, which are significant in Greece. His voting record aligns with conservative economic policies, favoring business interests over public health measures that could raise costs.",mistral-3.5
2025-0580,125093,Against,0.85,"Kostas Papadakis, as a member of the far-right Golden Dawn party in Greece, has historically opposed EU regulations that increase taxation or restrict consumer freedoms. His party's nationalist and anti-EU stance suggests resistance to harmonized excise duties, which are seen as EU overreach.",mistral-3.5
2025-0580,125104,For,0.85,"Romana Tomc is a member of the European People's Party (EPP) and has historically supported public health measures, including tobacco control. The EPP generally backs EU-wide harmonization of excise duties to combat illicit trade and protect public health.",mistral-3.5
2025-0580,125106,Against,0.9,"Johan Van Overtveldt is a member of the European Conservatives and Reformists (ECR) group and the Flemish nationalist party N-VA, which generally opposes increased EU regulation and taxation. His party and political alignment favor limited government intervention, particularly on issues like tobacco taxation, which they may view as overreach. His voting record reflects skepticism toward EU harmonization measures that could impact national sovereignty or economic freedoms.",mistral-3.5
2025-0580,125204,For,0.85,"Borja Giménez Larraz is a member of the Renew Europe group and the Spanish party Ciudadanos, which generally supports EU harmonization and public health measures. Tobacco excise duty recasts often align with public health and fiscal harmonization goals, which Renew Europe typically backs.",mistral-3.5
2025-0580,125325,For,0.85,"Sander Smit, as a member of the Dutch VVD (People's Party for Freedom and Democracy), typically aligns with liberal-conservative positions that favor market-based solutions and fiscal responsibility. The recast of excise duties on tobacco often aims to harmonize taxation and reduce cross-border trade distortions, which aligns with VVD's pro-EU integration stance on economic matters.",mistral-3.5
2025-0580,125670,Against,0.9,"Massimiliano Salini is a member of the European People's Party (EPP) and has historically aligned with conservative and pro-business positions. The EPP often opposes increases in excise duties, viewing them as burdensome to consumers and businesses, particularly in sectors like tobacco. His voting record reflects resistance to regulatory measures perceived as overreach.",mistral-3.5
2025-0580,126699,Against,0.9,"Gilles Pennelle is a member of the far-right National Rally (RN) in France, which typically opposes EU harmonization measures and favors national sovereignty. The RN has historically resisted EU-wide tax policies, especially those perceived as increasing costs for consumers or businesses, such as excise duties on tobacco.",mistral-3.5
2025-0580,127766,Against,0.85,"Jussi Saramo is a member of the Left Group in the European Parliament, which typically opposes measures that increase the tax burden on lower-income groups. Tobacco excise duties are often seen as regressive, disproportionately affecting poorer populations, aligning with his party's stance against such policies.",mistral-3.5
2025-0580,128483,Against,0.9,"Markus Buchheit is a member of the Alternative for Germany (AfD) party, which generally opposes EU-level tax harmonization and regulation, particularly on issues like tobacco excise duties, viewing them as overreach. AfD MEPs often vote against measures perceived as increasing EU control over national policies.",mistral-3.5
2025-0580,129073,For,0.85,"Urmas Paet is a member of the Renew Europe group and the Estonian Reform Party, which generally supports harmonized EU regulations and public health measures. He has previously backed EU-wide tobacco control initiatives, aligning with liberal and pro-European integration stances.",mistral-3.5
2025-0580,1294,For,0.9,"Elio Di Rupo is a member of the Socialist Party (PS) in Belgium, which generally supports public health measures and progressive taxation, including on harmful products like tobacco. As a former Prime Minister and long-standing MEP, he has historically aligned with EU-wide efforts to reduce tobacco consumption through fiscal policies.",mistral-3.5
2025-0580,130100,For,0.85,"Hilde Vautmans is a Belgian MEP from the Renew Europe group, which generally supports public health measures and harmonized EU regulations. As a liberal, she has previously backed initiatives to reduce tobacco consumption and align excise duties across member states to prevent market distortions.",mistral-3.5
2025-0580,130881,For,0.85,"Mieke Andriese is a member of the Dutch Labour Party (PvdA), part of the S&D group in the European Parliament, which generally supports public health measures and progressive taxation. The recast of tobacco excise duties aligns with S&D's stance on reducing tobacco consumption through fiscal policies.",mistral-3.5
2025-0580,131580,Against,0.95,"Jordan Bardella, as a prominent member of the far-right National Rally (RN) in France, typically opposes EU-level tax harmonization and regulatory measures that could increase costs for consumers or businesses. The RN has historically advocated for national sovereignty in fiscal matters and often resists EU interventions perceived as overreach.",mistral-3.5
2025-0580,135511,For,0.9,"Valérie Hayer is a member of Renew Europe and the French Renaissance party, which generally supports EU-wide harmonization of taxation to reduce disparities and improve public health. She has previously voted in favor of measures aimed at reducing tobacco consumption and aligning fiscal policies across member states.",mistral-3.5
2025-0580,183916,For,0.95,"Alexandra Geese is a member of the Greens/EFA group, which typically supports public health measures and stricter regulations on harmful products like tobacco. The recast proposal likely aligns with her party's stance on reducing tobacco consumption through higher excise duties.",mistral-3.5
2025-0580,185341,For,0.85,"Željana Zovko is a member of the European People's Party (EPP), which generally supports harmonized EU-wide regulations to combat illicit trade and public health concerns. As a Croatian MEP, she has previously aligned with EPP positions on fiscal and health-related policies, including excise duties on tobacco.",mistral-3.5
2025-0580,185619,For,0.9,"Tiemo Wölken is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which generally supports public health measures and higher taxation on harmful products like tobacco to reduce consumption. His voting record aligns with S&D's stance on health and fiscal policies.",mistral-3.5
2025-0580,185771,Against,0.85,"Tom Vandendriessche is a member of the Flemish nationalist party N-VA, which generally advocates for limited government intervention and lower taxation. The recast proposal likely increases excise duties on tobacco, aligning with EU public health goals but conflicting with his party's preference for fiscal restraint and opposition to EU overreach.",mistral-3.5
2025-0580,187917,For,0.95,"Marc Botenga is a member of the Belgian Workers' Party (PTB/PVDA), a left-wing party that advocates for strong public health measures, including higher taxes on harmful products like tobacco. His voting record aligns with progressive policies aimed at reducing tobacco consumption through fiscal measures.",mistral-3.5
2025-0580,188096,For,0.85,"Jüri Ratas, a member of the Estonian Centre Party, has historically supported public health measures and EU harmonization efforts. As a former Prime Minister, he has shown alignment with mainstream EU policies, including those aimed at reducing tobacco consumption through taxation.",mistral-3.5
2025-0580,188945,Against,0.85,"Dennis Radtke is a member of the EPP (European People's Party) and has historically opposed excessive taxation on consumer goods, including tobacco. The EPP often advocates for balanced economic policies and tends to resist measures that could disproportionately burden businesses or consumers.",mistral-3.5
2025-0580,189065,For,0.85,"France Jamet is a member of the far-right National Rally (RN) in France, which has historically supported measures to increase excise duties on tobacco as part of public health and fiscal policies. The RN has also aligned with EU-wide efforts to harmonize taxation on harmful products.",mistral-3.5
2025-0580,190464,For,0.95,"Thomas Waitz is a Green Party MEP from Austria, known for his strong environmental and public health advocacy. The recast of excise duties on tobacco aligns with Green priorities to reduce tobacco consumption through fiscal measures, promoting health and sustainability.",mistral-3.5
2025-0580,190517,For,0.9,"Martin Schirdewan is a member of The Left (GUE/NGL) group in the European Parliament, which typically supports progressive taxation on harmful products like tobacco to reduce consumption and fund public health initiatives. His party, Die Linke, has historically advocated for stronger regulation of the tobacco industry.",mistral-3.5
2025-0580,190574,For,0.85,"Tomasz Froelich is a member of the Renew Europe group, which generally supports harmonized EU regulations to reduce health disparities and promote public health. As a German MEP, he is likely to align with the EU's broader push for stricter tobacco control measures, including excise duty adjustments to discourage consumption.",mistral-3.5
2025-0580,190713,Against,0.9,"Lukas Mandl is a member of the European People's Party (EPP) and has consistently advocated for economic liberalism and limited regulation. As an Austrian MEP, he has also shown support for reducing bureaucratic burdens on businesses, which aligns with opposition to increased excise duties on tobacco products.",mistral-3.5
2025-0580,1909,For,0.95,"Bernd Lange is a member of the S&D Group (Progressive Alliance of Socialists and Democrats) in the European Parliament, which generally supports public health measures and higher taxation on tobacco products to reduce consumption. As a German MEP with a history of voting in favor of health-related regulations, he is likely to support stricter excise duties on tobacco.",mistral-3.5
2025-0580,191693,For,0.85,"Elsi Katainen is a member of the Renew Europe group and the Finnish Centre Party, which generally supports market-based solutions and fiscal policies that balance public health with economic considerations. She has previously voted in favor of EU-wide harmonization of excise duties to prevent market distortions and cross-border trade issues.",mistral-3.5
2025-0580,1917,Against,0.85,"Markus Ferber is a member of the EPP (Christian Democratic Union, CDU) and has historically opposed excessive taxation on consumer goods, particularly in sectors like tobacco where higher duties could disproportionately affect businesses and consumers. The EPP generally favors market-oriented policies and is cautious about expanding EU-level taxation measures.",mistral-3.5
2025-0580,192254,For,0.85,"Marieke Ehlers is a member of the Renew Europe group and the Dutch VVD party, which generally supports market-based solutions and public health measures. The recast proposal likely aligns with her party's stance on harmonizing excise duties to combat illicit trade and protect public health.",mistral-3.5
2025-0580,1927,For,0.9,"Peter Liese is a member of the EPP (Christian Democrats) and has historically supported public health measures, including tobacco control. As a German MEP, he aligns with the EU's broader push to harmonize excise duties to reduce consumption and combat illicit trade.",mistral-3.5
2025-0580,193292,For,0.95,"Tilly Metz is a member of the Greens/EFA group, which consistently advocates for strong public health measures, including higher taxes on tobacco to reduce consumption. As a Luxembourgish MEP, she has also supported EU-wide harmonization of excise duties to prevent cross-border tax arbitrage.",mistral-3.5
2025-0580,197391,For,0.95,"Heléne Fritzon is a member of the Swedish Social Democratic Party (SAP), which generally supports public health measures and progressive taxation. As part of the S&D group in the European Parliament, she has historically voted in favor of stricter tobacco regulations and higher excise duties to discourage consumption and fund healthcare systems.",mistral-3.5
2025-0580,197392,For,0.95,"Evin Incir is a member of the Swedish Social Democratic Party (SAP) and the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament. S&D generally supports public health measures, including stricter regulations on tobacco products to reduce consumption and protect citizens. Incir's voting record aligns with S&D's stance on health and consumer protection.",mistral-3.5
2025-0580,197395,For,0.95,"Alice Kuhnke is a member of the Greens/EFA group, which strongly supports public health measures and environmental protection. She has consistently voted in favor of stricter regulations on harmful products like tobacco to reduce consumption and protect public health.",mistral-3.5
2025-0580,197398,Against,0.85,"Pär Holmgren is a member of the Sweden Democrats, a party that generally opposes EU regulations perceived as overreach, particularly on issues like taxation. The Sweden Democrats have historically advocated for national sovereignty in fiscal matters, making it likely he would vote against harmonized EU excise duties on tobacco.",mistral-3.5
2025-0580,197400,For,0.85,"Abir Al-Sahlani is a member of the Renew Europe group and the Centre Party in Sweden, which generally supports public health measures and progressive taxation. She has previously advocated for stronger EU-wide regulations on harmful products, including tobacco, aligning with her party's stance on health and consumer protection.",mistral-3.5
2025-0580,197401,For,0.85,"Karin Karlsbro is a member of the Renew Europe group and the Liberal Party of Sweden, which generally supports public health measures and evidence-based policies. She has previously advocated for stricter tobacco regulations to reduce harm, aligning with the recast's likely goals of updating excise duties to discourage consumption.",mistral-3.5
2025-0580,197402,For,0.9,Tomas Tobé is a member of the European People's Party (EPP) and has consistently supported public health measures and EU harmonization in taxation. The EPP generally backs stricter tobacco regulations to reduce consumption and align fiscal policies across member states.,mistral-3.5
2025-0580,197403,For,0.9,"Alex Agius Saliba is a member of the S&D Group and has consistently supported public health measures, including stricter tobacco regulations. As Malta's representative, he aligns with the EU's broader push for harmonized excise duties to combat illicit trade and reduce consumption.",mistral-3.5
2025-0580,197404,For,0.9,"Jessica Polfjärd is a member of the European People's Party (EPP) and has a history of supporting public health measures, including stricter regulations on tobacco products. The EPP generally favors harmonized EU-wide excise duties to combat cross-border trade and health disparities, aligning with this proposal.",mistral-3.5
2025-0580,197405,Against,0.9,"Jörgen Warborn is a member of the Sweden Democrats, a party known for its eurosceptic and conservative stance, often opposing EU regulations that increase costs or restrict individual freedoms. The Sweden Democrats have historically opposed higher taxes on tobacco, viewing them as excessive government intervention.",mistral-3.5
2025-0580,197406,For,0.9,"Arba Kokalari is a member of the European People's Party (EPP) and has consistently supported public health measures, including stricter regulations on tobacco products. The EPP generally backs harmonized EU-wide excise duties to combat cross-border trade and health risks.",mistral-3.5
2025-0580,197408,Against,0.9,"Hildegard Bentele is a member of the EPP (European People's Party) and has historically aligned with conservative and pro-business positions. The EPP often opposes increases in excise duties on tobacco, viewing them as excessive regulation and a burden on consumers and industry. Her voting record reflects a preference for limited government intervention in such matters.",mistral-3.5
2025-0580,197410,For,0.85,"Stefan Berger is a member of the European People's Party (EPP), which generally supports harmonized EU-wide regulations to reduce market distortions. As a German MEP, he has historically backed public health measures, including tobacco control, aligning with the EPP's stance on balancing economic and health interests.",mistral-3.5
2025-0580,197412,For,0.9,"Niclas Herbst is a member of the European People's Party (EPP) and has consistently supported EU-wide harmonization of tax policies, including on tobacco products, to combat illicit trade and ensure fair competition. As a German MEP, he aligns with the EPP's stance on public health measures and fiscal responsibility, which often favor stricter regulation and taxation of tobacco.",mistral-3.5
2025-0580,197413,For,0.85,"Karlo Ressler is a member of the European People's Party (EPP), which generally supports harmonized EU-wide regulations to reduce health risks and ensure fair competition. As a Croatian MEP, he has previously aligned with EPP positions on public health and taxation, favoring measures to discourage tobacco use.",mistral-3.5
2025-0580,197414,Against,0.85,"Loucas Fourlas, a Cypriot MEP from the centre-right EPP group, has historically opposed excessive taxation on tobacco, aligning with his party's stance on limiting regulatory burdens on businesses and consumers. Cyprus also has a significant tobacco industry, which may influence his position against stricter excise duty measures.",mistral-3.5
